ID,NAMA MK,JENIS,SKS,NILAI
Alumni341,GRAFIK KOMPUTER 1,W,2,A
Alumni341,GRAFIK KOMPUTER 2,W,2,B
Alumni341,ILMU BUDAYA DASAR,W,1,A
Alumni341,ILMU SOSIAL DASAR,W,1,A
Alumni341,INFORMATIKA KESEHATAN,P,2,A
Alumni341,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni341,JARINGAN KOMPUTER,U,3,B
Alumni341,KECERDASAN BUATAN,W,2,A
Alumni341,KOMPUTASI BIG DATA,W,2,A
Alumni341,KOMPUTASI MODERN,W,1,A
Alumni341,KONSEP TEKNOLOGI INFORMASI,W,3,B
Alumni341,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni341,MATEMATIKA DASAR 1,W,2,A
Alumni341,MATEMATIKA DASAR 2,U,2,B
Alumni341,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni341,MATEMATIKA INFORMATIKA 2,W,2,A
Alumni341,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni341,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni341,MATEMATIKA LANJUT 1,W,2,A
Alumni341,MATEMATIKA LANJUT 2,W,2,B
Alumni341,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni341,PEMODELAN DAN SIMULASI,W,2,A
Alumni341,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni341,PEMROGRAMAN JARINGAN,W,2,B
Alumni341,PEMROGRAMAN WEB,W,2,A
Alumni341,PENDIDIKAN AGAMA,W,2,B
Alumni341,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni341,PENDIDIKAN PANCASILA,U,2,B
Alumni341,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni341,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni341,PENGANTAR WEB SCIENCE,W,1,A
Alumni341,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni341,PENGOLAHAN CITRA,W,2,A
Alumni341,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni341,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni341,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni341,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni341,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni341,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni341,PRAKTIKUM KOMPUTASI BIG DATA,W,1,A
Alumni341,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni341,PRAKTIKUM TERAPAN TEORI GRAF,W,1,A
Alumni341,REKAYASA KOMPUTASIONAL,W,2,A
Alumni341,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni341,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni341,RISET OPERASIONAL,P,2,A
Alumni341,ROBOTIKA CERDAS,W,2,A
Alumni341,SISTEM BASIS DATA 1,W,3,A
Alumni341,SISTEM BASIS DATA 2,U,3,A
Alumni341,SISTEM BERKAS,U,2,A
Alumni341,SISTEM INFORMASI,U,2,B
Alumni341,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,B
Alumni341,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni341,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni341,SISTEM MULTIMEDIA,W,2,B
Alumni341,SISTEM OPERASI,U,3,A
Alumni341,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni341,STATISTIKA 1,W,2,A
Alumni341,STATISTIKA 2,W,2,B
Alumni341,STRUKTUR DATA,W,2,A
Alumni341,TEKNIK KOMPILASI,W,3,A
Alumni341,TEKNOLOGI GAME,W,1,A
Alumni341,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni341,TERAPAN TEORI GRAF,W,2,A
Alumni342,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni342,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni342,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni342,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni342,ALGORITMA DEEP LEARNING,W,2,A
Alumni342,ARSITEKTUR KOMPUTER,U,2,A
Alumni342,BAHASA INDONESIA,W,2,A
Alumni342,BAHASA INGGRIS 1,W,1,B
Alumni342,BAHASA INGGRIS 2,W,1,A
Alumni342,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni342,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni342,BISNIS INFORMATIKA,W,1,A
Alumni342,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni342,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni342,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni342,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni342,GRAFIK KOMPUTER 1,W,2,A
Alumni342,GRAFIK KOMPUTER 2,W,2,A
Alumni342,ILMU BUDAYA DASAR,W,1,A
Alumni342,ILMU SOSIAL DASAR,W,1,A
Alumni342,INFORMATIKA KESEHATAN,P,2,A
Alumni342,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni342,JARINGAN KOMPUTER,U,3,A
Alumni342,KECERDASAN BUATAN,W,2,A
Alumni342,KOMPUTASI BIG DATA,W,2,A
Alumni342,KOMPUTASI MODERN,W,1,A
Alumni342,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni342,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni342,MATEMATIKA DASAR 1,W,2,A
Alumni342,MATEMATIKA DASAR 2,U,2,A
Alumni342,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni342,MATEMATIKA INFORMATIKA 2,W,2,A
Alumni342,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni342,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni342,MATEMATIKA LANJUT 1,W,2,A
Alumni342,MATEMATIKA LANJUT 2,W,2,A
Alumni342,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni342,PEMODELAN DAN SIMULASI,W,2,B
Alumni342,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni342,PEMROGRAMAN JARINGAN,W,2,A
Alumni342,PEMROGRAMAN WEB,W,2,A
Alumni342,PENDIDIKAN AGAMA,W,2,A
Alumni342,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni342,PENDIDIKAN PANCASILA,U,2,A
Alumni342,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni342,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni342,PENGANTAR WEB SCIENCE,W,1,A
Alumni342,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni342,PENGOLAHAN CITRA,W,2,A
Alumni342,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,B
Alumni342,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni342,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni342,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni342,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni342,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni342,PRAKTIKUM KOMPUTASI BIG DATA,W,1,A
Alumni342,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni342,PRAKTIKUM TERAPAN TEORI GRAF,W,1,A
Alumni342,REKAYASA KOMPUTASIONAL,W,2,A
Alumni342,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni342,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni342,RISET OPERASIONAL,P,2,A
Alumni342,ROBOTIKA CERDAS,W,2,A
Alumni342,SISTEM BASIS DATA 1,W,3,A
Alumni342,SISTEM BASIS DATA 2,U,3,A
Alumni342,SISTEM BERKAS,U,2,A
Alumni342,SISTEM INFORMASI,U,2,A
Alumni342,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni342,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni342,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni342,SISTEM MULTIMEDIA,W,2,A
Alumni342,SISTEM OPERASI,U,3,A
Alumni342,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni342,STATISTIKA 1,W,2,B
Alumni342,STATISTIKA 2,W,2,A
Alumni342,STRUKTUR DATA,W,2,A
Alumni342,TEKNIK KOMPILASI,W,3,B
Alumni342,TEKNOLOGI GAME,W,1,A
Alumni342,TEORI BAHASA DAN OTOMATA,U,3,A
Alumni342,TERAPAN TEORI GRAF,W,2,A
Alumni343,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni343,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni343,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni343,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni343,ALGORITMA DEEP LEARNING,W,2,A
Alumni343,ARSITEKTUR KOMPUTER,U,2,B
Alumni343,BAHASA INDONESIA,W,2,B
Alumni343,BAHASA INGGRIS 1,W,1,B
Alumni343,BAHASA INGGRIS 2,W,1,B
Alumni343,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni343,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni343,BISNIS INFORMATIKA,W,1,B
Alumni343,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni343,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni343,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni343,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni343,GRAFIK KOMPUTER 1,W,2,A
Alumni343,GRAFIK KOMPUTER 2,W,2,A
Alumni343,ILMU BUDAYA DASAR,W,1,A
Alumni343,ILMU SOSIAL DASAR,W,1,A
Alumni343,INFORMATIKA KESEHATAN,P,2,B
Alumni343,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni343,JARINGAN KOMPUTER,U,3,B
Alumni343,KECERDASAN BUATAN,W,2,A
Alumni343,KOMPUTASI BIG DATA,W,2,A
Alumni343,KOMPUTASI MODERN,W,1,A
Alumni343,KONSEP TEKNOLOGI INFORMASI,W,3,B
Alumni343,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni343,MATEMATIKA DASAR 1,W,2,A
Alumni343,MATEMATIKA DASAR 2,U,2,B
Alumni343,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni343,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni343,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni343,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni343,MATEMATIKA LANJUT 1,W,2,B
Alumni343,MATEMATIKA LANJUT 2,W,2,A
Alumni343,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni343,PEMODELAN DAN SIMULASI,W,2,B
Alumni343,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni343,PEMROGRAMAN JARINGAN,W,2,A
Alumni343,PEMROGRAMAN WEB,W,2,A
Alumni343,PENDIDIKAN AGAMA,W,2,B
Alumni343,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni343,PENDIDIKAN PANCASILA,U,2,B
Alumni343,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni343,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,B
Alumni343,PENGANTAR WEB SCIENCE,W,1,A
Alumni343,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,B
Alumni343,PENGOLAHAN CITRA,W,2,A
Alumni343,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni343,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni343,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni343,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni343,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni343,PRAKTIKUM FISIKA DASAR,W,1,C
Alumni343,PRAKTIKUM KOMPUTASI BIG DATA,W,1,A
Alumni343,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni343,PRAKTIKUM TERAPAN TEORI GRAF,W,1,A
Alumni343,REKAYASA KOMPUTASIONAL,W,2,A
Alumni343,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni343,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni343,RISET OPERASIONAL,P,2,B
Alumni343,ROBOTIKA CERDAS,W,2,A
Alumni343,SISTEM BASIS DATA 1,W,3,A
Alumni343,SISTEM BASIS DATA 2,U,3,A
Alumni343,SISTEM BERKAS,U,2,A
Alumni343,SISTEM INFORMASI,U,2,B
Alumni343,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni343,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni343,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni343,SISTEM MULTIMEDIA,W,2,A
Alumni343,SISTEM OPERASI,U,3,A
Alumni343,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni343,STATISTIKA 1,W,2,B
Alumni343,STATISTIKA 2,W,2,A
Alumni343,STRUKTUR DATA,W,2,B
Alumni343,TEKNIK KOMPILASI,W,3,A
Alumni343,TEKNOLOGI GAME,W,1,A
Alumni343,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni343,TERAPAN TEORI GRAF,W,2,A
Alumni344,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni344,ALGORITMA DAN PEMROGRAMAN 2,U,2,C
Alumni344,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni344,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni344,ALGORITMA DEEP LEARNING,W,2,A
Alumni344,ARSITEKTUR KOMPUTER,U,2,B
Alumni344,BAHASA INDONESIA,W,2,B
Alumni344,BAHASA INGGRIS 1,W,1,B
Alumni344,BAHASA INGGRIS 2,W,1,B
Alumni344,BAHASA INGGRIS BISNIS 1,W,1,B
Alumni344,BAHASA INGGRIS BISNIS 2,W,1,C
Alumni344,BISNIS INFORMATIKA,W,1,A
Alumni344,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni344,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni344,FISIKA DAN KIMIA DASAR 2,W,2,C
Alumni344,FORENSIK TEKNOLOGI INFORMASI,W,2,C
Alumni344,GRAFIK KOMPUTER 1,W,2,B
Alumni344,GRAFIK KOMPUTER 2,W,2,B
Alumni344,ILMU BUDAYA DASAR,W,1,A
Alumni344,ILMU SOSIAL DASAR,W,1,B
Alumni344,INFORMATIKA KESEHATAN,P,2,B
Alumni344,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni344,JARINGAN KOMPUTER,U,3,A
Alumni344,JARINGAN KOMPUTER LANJUT,P,2,C
Alumni344,KECERDASAN BUATAN,W,2,B
Alumni344,KOMPUTASI MODERN,W,1,D
Alumni344,KONSEP DATA MINING,P,2,A
Alumni344,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni344,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni344,MATEMATIKA DASAR 1,W,2,B
Alumni344,MATEMATIKA DASAR 2,U,2,A
Alumni344,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni344,MATEMATIKA INFORMATIKA 2,W,2,A
Alumni344,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni344,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni344,MATEMATIKA LANJUT 1,W,2,B
Alumni344,MATEMATIKA LANJUT 2,W,2,C
Alumni344,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni344,PEMODELAN DAN SIMULASI,W,2,B
Alumni344,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni344,PEMROGRAMAN JARINGAN,W,2,B
Alumni344,PEMROGRAMAN MULTIMEDIA,P,2,B
Alumni344,PEMROGRAMAN WEB,W,2,B
Alumni344,PENDIDIKAN AGAMA,W,2,B
Alumni344,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni344,PENDIDIKAN PANCASILA,U,2,B
Alumni344,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni344,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,B
Alumni344,PENGANTAR WEB SCIENCE,W,1,B
Alumni344,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni344,PENGOLAHAN CITRA,W,2,D
Alumni344,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni344,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni344,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni344,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni344,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni344,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni344,REKAYASA KOMPUTASIONAL,W,2,C
Alumni344,REKAYASA PERANGKAT LUNAK 1,W,2,B
Alumni344,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni344,RISET OPERASIONAL,P,2,B
Alumni344,SISTEM BASIS DATA 1,W,3,C
Alumni344,SISTEM BASIS DATA 2,U,3,A
Alumni344,SISTEM BERKAS,U,2,C
Alumni344,SISTEM INFORMASI,U,2,B
Alumni344,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni344,SISTEM INFORMASI MANAJEMEN,W,2,C
Alumni344,SISTEM KEAMANAN KOMPUTER,W,2,C
Alumni344,SISTEM MULTIMEDIA,W,2,B
Alumni344,SISTEM OPERASI,U,3,B
Alumni344,SISTEM TERDISTRIBUSI,P,2,B
Alumni344,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,B
Alumni344,STATISTIKA 1,W,2,B
Alumni344,STATISTIKA 2,W,2,B
Alumni344,STRUKTUR DATA,W,2,B
Alumni344,TEKNIK KOMPILASI,W,3,B
Alumni344,TEKNOLOGI GAME,W,1,A
Alumni344,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni345,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni345,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni345,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni345,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni345,ALGORITMA DEEP LEARNING,W,2,A
Alumni345,ARSITEKTUR KOMPUTER,U,2,A
Alumni345,BAHASA INDONESIA,W,2,A
Alumni345,BAHASA INGGRIS 1,W,1,A
Alumni345,BAHASA INGGRIS 2,W,1,B
Alumni345,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni345,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni345,BISNIS INFORMATIKA,W,1,A
Alumni345,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni345,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni345,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni345,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni345,GRAFIK KOMPUTER 1,W,2,A
Alumni345,GRAFIK KOMPUTER 2,W,2,A
Alumni345,ILMU BUDAYA DASAR,W,1,A
Alumni345,ILMU SOSIAL DASAR,W,1,A
Alumni345,INFORMATIKA KESEHATAN,P,2,A
Alumni345,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni345,JARINGAN KOMPUTER,U,3,B
Alumni345,KECERDASAN BUATAN,W,2,A
Alumni345,KOMPUTASI BIG DATA,W,2,A
Alumni345,KOMPUTASI MODERN,W,1,A
Alumni345,KONSEP TEKNOLOGI INFORMASI,W,3,B
Alumni345,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni345,MATEMATIKA DASAR 1,W,2,A
Alumni345,MATEMATIKA DASAR 2,U,2,B
Alumni345,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni345,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni345,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni345,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni345,MATEMATIKA LANJUT 1,W,2,B
Alumni345,MATEMATIKA LANJUT 2,W,2,B
Alumni345,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni345,PEMODELAN DAN SIMULASI,W,2,B
Alumni345,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni345,PEMROGRAMAN JARINGAN,W,2,A
Alumni345,PEMROGRAMAN WEB,W,2,B
Alumni345,PENDIDIKAN AGAMA,W,2,A
Alumni345,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni345,PENDIDIKAN PANCASILA,U,2,B
Alumni345,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni345,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni345,PENGANTAR WEB SCIENCE,W,1,B
Alumni345,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,C
Alumni345,PENGOLAHAN CITRA,W,2,A
Alumni345,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,B
Alumni345,PERANCANGAN DAN ANALISA ALGORITMA,U,3,B
Alumni345,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni345,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni345,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni345,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni345,PRAKTIKUM KOMPUTASI BIG DATA,W,1,A
Alumni345,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni345,PRAKTIKUM TERAPAN TEORI GRAF,W,1,A
Alumni345,REKAYASA KOMPUTASIONAL,W,2,B
Alumni345,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni345,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni345,RISET OPERASIONAL,P,2,A
Alumni345,ROBOTIKA CERDAS,W,2,A
Alumni345,SISTEM BASIS DATA 1,W,3,A
Alumni345,SISTEM BASIS DATA 2,U,3,A
Alumni345,SISTEM BERKAS,U,2,A
Alumni345,SISTEM INFORMASI,U,2,B
Alumni345,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni345,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni345,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni345,SISTEM MULTIMEDIA,W,2,A
Alumni345,SISTEM OPERASI,U,3,A
Alumni345,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni345,STATISTIKA 1,W,2,B
Alumni345,STATISTIKA 2,W,2,B
Alumni345,STRUKTUR DATA,W,2,B
Alumni345,TEKNIK KOMPILASI,W,3,A
Alumni345,TEKNOLOGI GAME,W,1,A
Alumni345,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni345,TERAPAN TEORI GRAF,W,2,A
Alumni346,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni346,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni346,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni346,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni346,ALGORITMA DEEP LEARNING,W,2,A
Alumni346,ARSITEKTUR KOMPUTER,U,2,A
Alumni346,BAHASA INDONESIA,W,2,A
Alumni346,BAHASA INGGRIS 1,W,1,B
Alumni346,BAHASA INGGRIS 2,W,1,B
Alumni346,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni346,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni346,BISNIS INFORMATIKA,W,1,B
Alumni346,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni346,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni346,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni346,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni346,GRAFIK KOMPUTER 1,W,2,A
Alumni346,GRAFIK KOMPUTER 2,W,2,A
Alumni346,ILMU BUDAYA DASAR,W,1,A
Alumni346,ILMU SOSIAL DASAR,W,1,B
Alumni346,INFORMATIKA KESEHATAN,P,2,A
Alumni346,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni346,JARINGAN KOMPUTER,U,3,B
Alumni346,KECERDASAN BUATAN,W,2,A
Alumni346,KOMPUTASI BIG DATA,W,2,A
Alumni346,KOMPUTASI MODERN,W,1,A
Alumni346,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni346,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni346,MATEMATIKA DASAR 1,W,2,B
Alumni346,MATEMATIKA DASAR 2,U,2,B
Alumni346,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni346,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni346,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni346,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni346,MATEMATIKA LANJUT 1,W,2,B
Alumni346,MATEMATIKA LANJUT 2,W,2,B
Alumni346,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni346,PEMODELAN DAN SIMULASI,W,2,B
Alumni346,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni346,PEMROGRAMAN JARINGAN,W,2,A
Alumni346,PEMROGRAMAN WEB,W,2,A
Alumni346,PENDIDIKAN AGAMA,W,2,B
Alumni346,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni346,PENDIDIKAN PANCASILA,U,2,A
Alumni346,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni346,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni346,PENGANTAR WEB SCIENCE,W,1,A
Alumni346,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni346,PENGOLAHAN CITRA,W,2,A
Alumni346,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,B
Alumni346,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni346,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni346,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni346,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni346,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni346,PRAKTIKUM KOMPUTASI BIG DATA,W,1,A
Alumni346,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni346,PRAKTIKUM TERAPAN TEORI GRAF,W,1,A
Alumni346,REKAYASA KOMPUTASIONAL,W,2,A
Alumni346,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni346,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni346,RISET OPERASIONAL,P,2,A
Alumni346,ROBOTIKA CERDAS,W,2,A
Alumni346,SISTEM BASIS DATA 1,W,3,A
Alumni346,SISTEM BASIS DATA 2,U,3,A
Alumni346,SISTEM BERKAS,U,2,A
Alumni346,SISTEM INFORMASI,U,2,B
Alumni346,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
